city_name,city_country_code,city_id,city_lat,city_lng,city_max_temp,city_humidity,city_cloud_cover,city_wind_speed,record_dt
Hobart,AU,2163355,-42.88,147.33,53.6,93,0,2.28,1524315600
Port Alfred,ZA,964432,-33.59,26.89,74.45,77,80,8.61,1524316437
Rikitea,PF,4030556,-23.12,-134.97,77.06,100,80,10.29,1524316437
Hermanus,ZA,3366880,-34.42,19.24,73.28,42,0,4.81,1524316437
Ushuaia,AR,3833367,-54.81,-68.31,42.8,60,40,4.7,1524312000
Bredasdorp,ZA,1015776,-34.53,20.04,75.2,44,0,10.29,1524312000
Bluff,NZ,2206939,-46.6,168.33,51.86,100,88,26.4,1524316438
New Norfolk,AU,2155415,-42.78,147.06,53.6,93,0,2.62,1524315600
Punta Arenas,CL,3874787,-53.16,-70.91,39.2,100,75,11.41,1524312000
East London,ZA,1006984,-33.02,27.91,73.4,64,0,10.29,1524312000
Albany,AU,2077963,-35.02,117.88,66.8,71,48,6.38,1524316439
Busselton,AU,2075265,-33.64,115.35,65.09,100,92,12.19,1524316439
Kruisfontein,ZA,986717,-34.0,24.73,73.73,59,0,5.53,1524316439
Port Elizabeth,ZA,964420,-33.92,25.57,75.2,50,0,9.17,1524312000
Vaini,TO,4032243,-21.2,-175.2,73.4,100,75,7.16,1524315600
Cape Town,ZA,3369157,-33.93,18.42,69.8,52,0,14.99,1524312000
Kaitangata,NZ,2208248,-46.28,169.85,44.48,88,80,18.68,1524316440
Avarua,CK,4035715,-21.21,-159.78,79.31,99,36,15.88,1524316221
Mar del Plata,AR,3863379,-46.43,-67.52,51.68,68,12,13.65,1524316440
Saint-Philippe,RE,935215,-21.36,55.77,82.4,69,75,6.93,1524313800
Chuy,UY,3443061,-33.69,-53.46,68.78,100,88,13.09,1524316440
Tuatapere,NZ,2180815,-46.13,167.69,48.26,100,92,18.61,1524316441
Dunedin,NZ,2191562,-45.87,170.5,43.31,74,12,18.39,1524316195
Souillac,MU,933995,-20.52,57.52,82.4,69,40,14.99,1524312000
Mount Gambier,AU,2156643,-37.83,140.78,55.91,91,0,3.91,1524316376
Castro,CL,3896218,-42.48,-73.76,52.13,95,88,8.61,1524316441
Cidreira,BR,3466165,-30.17,-50.22,69.95,97,88,5.64,1524316441
Portland,AU,2152668,-33.35,149.98,53.57,93,76,2.35,1524316442
Arraial do Cabo,BR,3471451,-22.97,-42.02,74.99,87,88,7.16,1524316442
Esperance,AU,2071860,-33.86,121.89,69.95,38,80,7.61,1524316442
Rawson,AR,3839307,-43.3,-65.11,45.29,60,0,2.8,1524316442
Mahebourg,MU,934322,-20.41,57.7,82.4,69,40,14.99,1524312000
Jamestown,SH,3370903,-15.94,-5.72,76.16,99,76,12.86,1524316328
Christchurch,NZ,2192362,-43.53,172.64,48.2,87,68,4.7,1524315600
Rio Gallegos,AR,3838859,-51.62,-69.22,41.0,56,40,14.99,1524312000
Rocha,UY,3440777,-34.48,-54.34,66.62,100,92,3.62,1524316443
Coihaique,CL,3894426,-45.58,-72.07,44.6,87,40,4.7,1524312060
Necochea,AR,3430443,-38.55,-58.74,68.15,94,0,4.25,1524316444
Waitati,NZ,2179825,-45.75,170.57,43.31,74,12,18.39,1524316444
Comodoro Rivadavia,AR,3860443,-45.87,-67.48,51.8,53,0,6.93,1524312000
Waipawa,NZ,2185329,-39.94,176.59,58.43,71,20,24.2,1524316444
Southbridge,NZ,2182525,-43.81,172.25,48.2,87,68,4.7,1524315600
Wyndham,NZ,2178933,-46.33,168.85,45.83,77,92,14.65,1524316444
Port Lincoln,AU,2063036,-34.72,135.86,64.37,95,0,9.89,1524316445
Pareora,NZ,2181133,-44.49,171.21,47.0,71,0,11.34,1524316445
Te Anau,NZ,2181625,-45.41,167.72,37.91,95,80,3.51,1524316445
Burnie,AU,2173125,-41.05,145.91,60.5,100,92,9.66,1524316445
Saldanha,ZA,3361934,-33.01,17.94,73.4,40,0,3.36,1524312000
Wanaka,NZ,2184707,-44.7,169.14,39.71,52,0,5.82,1524316446
Rio Grande,BR,3451138,-32.03,-52.1,68.0,100,90,5.82,1524312000
Otane,NZ,2185329,-39.89,176.62,56.09,65,8,17.0,1524316506
Hokitika,NZ,2206894,-42.72,170.96,55.19,96,20,21.92,1524316506
Margate,ZA,978895,-30.86,30.37,74.54,88,8,9.84,1524316506
San Carlos de Bariloche,AR,7647007,-41.13,-71.31,46.4,87,40,3.36,1524312000
Trelew,AR,3833883,-43.25,-65.31,45.29,60,0,2.8,1524316507
Ancud,CL,3899695,-41.87,-73.83,53.57,93,92,7.09,1524316508
Puerto Montt,CL,3874960,-41.47,-72.94,51.8,93,75,9.17,1524312000
Murchison,NZ,2186377,-41.8,172.33,45.11,100,92,2.84,1524316508
Viedma,AR,3832899,-40.81,-62.99,57.17,83,0,5.03,1524316508
Batemans Bay,AU,2176639,-35.71,150.18,60.5,100,88,3.13,1524316508
Calbuco,CL,3897334,-41.77,-73.13,51.8,93,75,9.17,1524312000
General Roca,AR,3855065,-39.03,-67.58,51.8,87,0,3.02,1524312000
Hastings,NZ,2190224,-39.64,176.84,62.12,82,0,20.36,1524316483
Bambous Virieux,MU,1106677,-20.34,57.76,82.4,69,40,14.99,1524312000
Ulladulla,AU,2145554,-35.36,150.48,57.2,93,40,4.7,1524312000
Gisborne,NZ,2206854,-38.66,178.02,59.6,57,0,16.49,1524316481
Punta Alta,AR,3429886,-27.46,-55.82,77.0,69,0,2.91,1524313800
Takaka,NZ,2181997,-40.86,172.81,57.53,90,12,14.14,1524316510
Wonthaggi,AU,2154826,-38.6,145.59,52.22,90,44,1.23,1524316510
Bahia Blanca,AR,3865086,-38.72,-62.27,63.65,93,0,4.03,1524316510
Valdivia,CL,3868707,-39.81,-73.25,53.6,100,75,4.07,1524312000
Wairoa,NZ,2206808,-39.04,177.43,59.96,84,0,16.49,1524316511
Lebu,CL,3883457,-37.62,-73.65,56.27,97,88,2.8,1524316511
Warrnambool,AU,2144528,-38.38,142.48,59.87,98,0,9.06,1524316511
Westport,NZ,2206900,-41.75,171.6,49.61,100,92,6.76,1524316511
Nueva Imperial,CL,3878456,-38.75,-72.95,54.2,100,92,3.36,1524316511
Lakes Entrance,AU,2160735,-37.88,147.99,58.79,92,0,3.85,1524316512
Santa Rosa,AR,3835994,-36.62,-64.29,62.6,93,20,3.36,1524314280
Ahipara,NZ,2194098,-35.17,173.16,63.56,95,76,12.97,1524316512
Mulchen,CL,3879200,-37.72,-72.23,41.0,100,0,1.34,1524312000
Horsham,AU,2163055,-36.71,142.2,57.35,80,0,2.91,1524316513
Flinders,AU,6255012,-34.58,150.85,57.2,93,40,4.7,1524312000
Bendigo,AU,2176187,-36.76,144.28,58.97,59,0,3.62,1524316513
Dolores,AR,3435038,-36.31,-57.68,66.53,95,36,4.36,1524316513
George,ZA,1002145,-33.96,22.46,75.2,47,0,8.05,1524312000
San Clemente,CL,3872306,-35.54,-71.49,44.6,100,20,2.8,1524312000
Richards Bay,ZA,962367,-28.77,32.06,74.45,86,56,5.08,1524316514
Olavarria,AR,3842670,-36.89,-60.32,64.82,96,20,7.27,1524316514
San Rafael,AR,3836669,-34.61,-68.33,51.14,84,0,3.29,1524316514
Luderitz,NA,3355672,-26.65,15.16,65.72,92,0,6.93,1524316514
Geraldton,AU,2070998,-28.77,114.6,71.6,78,75,8.05,1524313800
Constitucion,CL,3893726,-35.33,-72.42,51.68,95,56,8.77,1524316515
Plettenberg Bay,ZA,964712,-34.05,23.37,62.3,89,0,6.87,1524316515
Beloha,MG,1067565,-25.17,45.06,83.63,59,0,10.18,1524316515
Adelaide,AU,2078025,-34.93,138.6,69.8,52,0,8.05,1524315600
Port Macquarie,AU,2152659,-31.43,152.91,62.6,82,92,8.05,1524315600
Sao Joao da Barra,BR,3448903,-21.64,-41.05,77.0,69,75,4.7,1524312000
Cootamundra,AU,2170430,-34.64,148.03,60.32,81,20,7.16,1524316516
Swellendam,ZA,950709,-34.02,20.44,75.2,44,0,10.29,1524312000
Rivadavia,AR,3837213,-31.53,-68.59,61.58,46,36,3.51,1524316576
Ceres,ZA,3369129,-33.37,19.31,74.81,38,0,3.02,1524316576
Russell,NZ,2188874,-35.26,174.12,59.51,97,76,8.84,1524316577
Quilpue,CL,3874096,-33.05,-71.45,53.6,93,0,2.39,1524315600
Carnarvon,AU,2074865,-24.87,113.63,76.7,88,32,8.1,1524316577
Valparaiso,CL,3868626,-33.04,-71.63,53.6,93,0,2.39,1524315600
Talcahuano,CL,3870282,-36.72,-73.12,46.4,100,40,2.24,1524312000
Victoria,AR,3832934,-32.62,-60.16,64.4,100,75,4.7,1524314640
Broken Hill,AU,2173911,-31.97,141.45,59.24,57,0,6.08,1524316578
Port Augusta,AU,2063056,-32.49,137.76,68.0,82,48,8.05,1524315600
Griffith,AU,2164422,-34.29,146.06,62.48,42,0,8.16,1524316578
Dordrecht,ZA,1008858,-31.37,27.05,67.43,38,0,6.04,1524316579
Vredendal,ZA,3359736,-31.68,18.49,76.97,41,0,4.25,1524316579
Dom Pedrito,BR,3464547,-30.98,-54.67,70.67,96,20,10.45,1524316579
Coquimbo,CL,3893629,-29.95,-71.34,51.8,93,90,2.24,1524312000
Tacuarembo,UY,3440034,-31.73,-55.98,68.87,99,20,5.53,1524316580
Dubbo,AU,2168305,-32.25,148.6,64.4,68,20,10.29,1524315600
Tapes,BR,3446880,-30.67,-51.4,69.41,99,24,6.26,1524316285
Oranjemund,NA,3354071,-28.55,16.43,61.67,99,0,9.1,1524316580
San Juan,AR,3837213,-31.54,-68.53,61.58,46,36,3.51,1524316581
Springbok,ZA,3361142,-29.67,17.88,81.38,13,0,7.38,1524316581
Encruzilhada do Sul,BR,3464255,-30.54,-52.52,69.23,97,44,8.84,1524316581
Alofi,NU,4036284,-19.06,-169.92,77.42,100,80,14.92,1524316581
Byron Bay,AU,2172880,-28.65,153.62,68.0,77,40,8.05,1524315600
Rafaela,AR,3839479,-31.25,-61.49,72.38,95,44,4.25,1524316582
Villa Carlos Paz,AR,3832791,-31.42,-64.5,69.8,94,0,2.24,1524312000
La Rioja,AR,3848950,-29.41,-66.86,71.12,74,24,3.13,1524316582
Vila Velha,BR,6320062,-3.71,-38.6,84.2,74,75,13.87,1524315600
Vicuna,CL,3868308,-30.03,-70.71,51.8,93,90,2.24,1524312000
Kaeo,NZ,2189343,-35.1,173.78,59.51,97,76,8.84,1524316583
Reconquista,AR,3429594,-29.14,-59.64,76.43,91,8,6.38,1524316583
Inhambane,MZ,1045114,-23.87,35.38,80.6,69,75,6.93,1524312000
Northam,AU,2064550,-31.65,116.67,69.8,68,75,13.87,1524315600
Harrismith,ZA,997751,-28.27,29.13,71.3,48,0,1.83,1524316584
Porto Belo,BR,3452900,-27.15,-48.54,71.6,94,20,6.93,1524313500
Pisco,PE,3932145,-13.71,-76.2,64.4,88,8,3.36,1524312000
Saint-Joseph,RE,6690296,-21.37,55.62,82.4,69,75,6.93,1524313800
Santiago del Estero,AR,3835869,-27.8,-64.26,75.89,77,0,11.07,1524316382
Sao Sebastiao,BR,3397893,-3.15,-58.36,76.16,97,0,2.91,1524316585
Vao,NC,2137773,-22.67,167.48,76.97,98,32,17.34,1524316585
Puerto Ayora,EC,3652764,-0.74,-90.35,75.2,94,40,3.36,1524312000
Dalby,AU,2169535,-27.18,151.26,60.8,82,0,3.36,1524312000
Mount Isa,AU,2065594,-20.73,139.49,84.2,35,75,11.41,1524315600
Port Hedland,AU,2063042,-20.31,118.58,78.8,88,0,5.82,1524315600
Koster,ZA,987648,-25.86,26.9,77.42,36,0,5.64,1524316586
Boksburg,ZA,1017780,-26.21,28.26,77.0,46,40,10.29,1524312000
Bethanien,NA,3358416,-26.5,17.16,86.06,15,0,4.41,1524316586
Ilhabela,BR,3461425,-23.78,-45.36,74.9,97,0,4.25,1524316647
Manjacaze,MZ,1040938,-24.71,33.88,79.94,71,56,6.76,1524316647
Taltal,CL,3870243,-25.41,-70.49,57.17,95,24,2.28,1524316374
Diego de Almagro,CL,3892454,-26.39,-70.05,58.88,88,64,3.36,1524316647
Hervey Bay,AU,2146219,-25.3,152.85,71.93,100,12,10.33,1524316648
Salta,AR,3838233,-24.79,-65.41,68.0,93,0,2.51,1524312000
Pontal do Parana,BR,3478424,-25.67,-48.51,71.6,73,0,3.36,1524312000
Alice Springs,AU,2077895,-23.7,133.88,69.8,32,0,4.7,1524315600
Campo Largo,BR,3467736,-25.46,-49.53,64.4,77,0,3.4,1524312000
Isangel,VU,2136825,-19.55,169.27,77.78,100,88,16.15,1524316650
Henties Bay,NA,3356832,-22.12,14.28,68.06,91,8,7.61,1524316651
Yulara,AU,6355222,-25.24,130.99,80.6,19,8,6.93,1524315600
San Pedro,AR,3428576,-33.68,-59.66,66.08,100,36,4.41,1524316651
Antofagasta,CL,3899539,-23.65,-70.4,60.8,87,90,6.93,1524312000
Tshane,BW,933726,-24.02,21.87,88.85,19,0,4.41,1524316651
Palotina,BR,3455298,-24.28,-53.84,76.97,74,8,3.91,1524316409
Vangaindrano,MG,1054329,-23.35,47.6,82.28,80,48,6.26,1524316652
Caravelas,BR,3466980,-17.73,-39.27,77.87,100,0,9.44,1524316652
Rockhampton,AU,2151437,-23.38,150.51,69.8,83,64,8.05,1524315600
San Ramon de la Nueva Oran,AR,3836620,-23.13,-64.33,74.18,88,0,2.35,1524316652
Walvis Bay,NA,3359638,-22.95,14.51,73.4,46,0,9.17,1524312000
Loanda,BR,3458479,-22.93,-53.14,79.4,63,0,3.74,1524316653
Rio de Janeiro,BR,3451190,-22.91,-43.21,80.6,74,75,6.93,1524312000
Blackwater,AU,2175403,-23.58,148.88,70.31,74,44,9.84,1524316653
Marica,BR,3457708,-22.92,-42.82,80.6,74,75,6.93,1524312000
Kalamare,BW,933696,-22.93,26.57,82.19,46,0,3.4,1524316654
Manakara,MG,1061605,-22.14,48.01,81.47,88,20,11.45,1524316654
Koumac,NC,2140558,-20.56,164.28,74.72,89,0,6.53,1524316654
Itatiaia,BR,3460602,-22.5,-44.56,64.73,95,88,2.01,1524316507
Kang,BW,933692,-23.67,22.79,88.31,24,0,4.74,1524316654
Hualmay,PE,3939761,-11.1,-77.61,63.02,93,24,3.51,1524316655
Hithadhoo,MV,1282256,-0.6,73.08,83.63,100,92,15.93,1524316655
Mopipi,BW,933288,-21.2,24.86,89.75,31,0,3.13,1524316655
Charters Towers,AU,2171722,-20.07,146.27,68.06,85,0,4.63,1524316655
Tocopilla,CL,3869716,-22.09,-70.2,60.77,100,48,2.24,1524316656
Serowe,BW,933088,-22.4,26.7,82.28,50,0,4.81,1524316656
Broome,AU,2075720,-17.97,122.23,84.2,79,0,4.7,1524315600
Okahandja,NA,3354898,-21.98,16.91,80.6,29,0,2.24,1524312000
Calama,CL,3897347,-22.46,-68.93,48.2,61,0,20.8,1524312000
Yeppoon,AU,2142316,-23.13,150.74,69.8,83,64,8.05,1524315600
Georgetown,SH,2411397,-7.93,-14.42,78.95,100,76,10.45,1524316657
Nosy Varika,MG,1058080,-20.58,48.53,81.2,89,32,5.26,1524316657
Ghanzi,BW,933644,-21.7,21.65,89.12,29,0,4.74,1524316658
Tadine,NC,2138285,-21.55,167.88,78.23,94,92,15.82,1524316658
Beira,MZ,1052373,-19.84,34.84,84.2,70,20,6.6,1524312000
Tautira,PF,4033557,-17.73,-149.15,78.8,74,40,2.24,1524315600
Gwanda,ZW,890516,-20.94,29.0,83.27,46,0,5.59,1524316658
Alfredo Chaves,BR,3472596,-20.64,-40.75,77.0,69,20,3.36,1524312000
Ifanadiana,MG,1064366,-21.3,47.64,75.26,84,32,3.74,1524316659
Iquique,CL,3887127,-20.22,-70.14,66.2,68,0,4.7,1524312000
Kalakamati,BW,933390,-20.59,27.31,86.0,42,20,4.7,1524312000
Morondava,MG,1058381,-20.3,44.28,89.3,62,0,9.1,1524316720
Bundaberg,AU,2173323,-24.87,152.35,73.1,100,68,16.33,1524316720
Bowen,AU,2174444,-20.01,148.25,71.6,83,0,6.93,1524312000
Labuhan,ID,1641899,-2.54,115.51,77.6,90,88,2.01,1524316721
Okakarara,NA,3354876,-20.59,17.46,85.52,32,0,3.51,1524316721
Mahanoro,MG,1062553,-19.9,48.8,80.21,79,80,3.58,1524316721
Opuwo,NA,3354077,-18.06,13.84,88.22,29,0,7.05,1524316721
Mvuma,ZW,884814,-19.28,30.53,75.53,48,64,6.42,1524316722
Le Port,RE,935616,-20.94,55.29,82.4,69,75,11.41,1524313800
Quatre Cocos,MU,1106643,-20.21,57.76,82.4,69,40,14.99,1524312000
Nokaneng,BW,933211,-19.66,22.19,91.91,33,0,4.74,1524316722
Poum,NC,2138555,-20.23,164.02,77.24,100,24,2.13,1524316722
Arcos,BR,3471683,-20.28,-45.54,70.94,65,92,1.79,1524316723
We,NC,2137690,-20.92,167.26,78.32,84,88,11.41,1524316723
Pangai,TO,4032369,-19.8,-174.35,78.8,94,20,2.51,1524312000
Quelimane,MZ,1028434,-17.88,36.89,86.0,55,40,5.82,1524312000
Kununurra,AU,2068110,-15.77,128.74,77.0,78,40,8.55,1524315600
Arica,CL,3899361,-18.48,-70.32,64.4,68,0,5.82,1524312000
Maun,BW,933366,-19.99,23.42,91.4,21,40,2.24,1524312000
Teahupoo,PF,4033543,-17.83,-149.27,78.8,74,40,2.24,1524315600
Conselheiro Pena,BR,3465639,-19.17,-41.47,73.91,64,8,3.74,1524316724
Puerto Suarez,BO,3465342,-18.96,-57.8,78.8,94,75,2.39,1524312000
Shakawe,BW,933077,-18.36,21.84,91.37,27,0,4.74,1524316725
Acari,PE,3948613,-15.44,-74.62,55.82,83,12,1.83,1524316725
Rundu,NA,3353383,-17.91,19.77,91.1,27,0,5.08,1524316725
Nova Venecia,BR,3456110,-18.71,-40.4,75.98,78,0,4.41,1524316725
Ayr,AU,2177413,-19.58,147.4,73.28,94,24,7.54,1524316726
Karratha,AU,6620339,-20.74,116.85,81.11,36,0,7.54,1524316726
San Joaquin,BO,3444105,-16.38,-58.39,78.23,82,24,1.34,1524316726
Cochabamba,BO,3919968,-17.39,-66.16,55.4,62,40,1.9,1524312000
Chimoio,MZ,1049261,-19.11,33.48,78.8,61,75,6.93,1524312000
Namibe,AO,3347019,-15.19,12.15,80.75,97,0,6.26,1524316727
Eenhana,NA,3357804,-17.48,16.34,89.6,31,40,2.24,1524312000
Vaitape,PF,4033077,-16.52,-151.75,80.3,100,44,7.83,1524316727
Puerto Quijarro,BO,3465342,-19.0,-57.72,78.8,88,75,6.93,1524312000
Viloco,BO,3901485,-16.87,-67.5,47.45,86,0,1.9,1524316727
Vavatenina,MG,1054192,-17.47,49.2,74.0,95,92,2.91,1524316728
Angoche,MZ,1052944,-16.23,39.91,83.9,99,0,12.41,1524316728
Grand Gaube,MU,934479,-20.01,57.66,82.4,69,40,14.99,1524312000
Neiafu,TO,4032420,-18.65,-173.98,78.8,94,20,7.27,1524315600
Huarmey,PE,3939168,-10.07,-78.15,59.87,88,8,1.61,1524316728
Atuona,PF,4020109,-9.8,-139.03,80.66,100,48,17.45,1524316729
Alyangula,AU,2079582,-13.85,136.42,84.71,95,0,12.68,1524316729
Katherine,AU,2068655,-14.47,132.26,80.6,47,0,5.82,1524315600
Cap Malheureux,MU,934649,-19.98,57.61,82.4,69,40,14.99,1524312000
Mocuba,MZ,1024312,-16.84,36.99,84.17,70,12,5.64,1524316729
Paracatu,BR,3455168,-17.22,-46.87,72.47,82,76,5.26,1524316730
Srandakan,ID,1626493,-7.94,110.25,73.73,99,68,2.91,1524316790
Sesheke,ZM,898905,-17.48,24.3,88.31,37,0,7.31,1524316790
Buritizeiro,BR,3468720,-17.37,-44.96,73.1,67,92,7.05,1524316790
Kawalu,ID,1640902,-7.38,108.21,68.69,98,76,2.01,1524316791
Corrales,PE,3951550,-15.47,-71.5,23.96,70,12,2.35,1524316791
Mahajanga,MG,1062663,-15.72,46.32,91.4,63,20,6.93,1524312000
Porto Seguro,BR,3452640,-16.44,-39.06,82.4,54,40,5.82,1524315600
Fare,PF,4034496,-16.7,-151.02,79.58,100,80,8.39,1524316792
Faanui,PF,4034551,-16.48,-151.75,81.83,100,12,6.26,1524316792
Belmonte,BR,3448454,-26.84,-53.58,71.39,91,8,4.14,1524316792
Cuamba,MZ,1047660,-14.8,36.54,78.68,88,0,7.16,1524316793
Maragogi,BR,3395458,-9.01,-35.22,79.67,99,36,5.37,1524316793
Bambanglipuro,ID,1650434,-7.95,110.28,73.73,99,68,2.91,1524316793
Mareeba,AU,2158767,-16.99,145.42,75.2,78,20,6.93,1524315600
Lima,PE,3936456,-12.06,-77.04,56.54,75,0,1.79,1524316612
Kirakira,SB,2178753,-10.46,161.92,80.48,100,88,12.86,1524316794
Guiratinga,BR,3461733,-16.35,-53.76,76.43,70,68,3.85,1524316550
Chilca,PE,3934055,-13.22,-72.34,50.0,66,40,1.5,1524313800
Luganville,VU,2136150,-15.51,167.18,80.75,100,80,8.43,1524316794
Antsohihy,MG,1068971,-14.88,47.99,87.05,81,24,4.03,1524316795
Antalaha,MG,1071296,-14.9,50.28,80.75,95,56,10.33,1524316795
Caconda,AO,3351380,-13.73,15.06,83.54,28,0,12.8,1524316795
Menongue,AO,3347353,-14.66,17.68,82.55,34,0,6.42,1524316795
San Vicente de Canete,PE,3928993,-13.08,-76.38,62.21,89,0,2.01,1524316796
Port Keats,AU,2063039,-14.25,129.55,84.35,63,32,11.3,1524316796
Santa Rosa,BO,3904890,-20.7,-64.83,51.77,91,0,2.28,1524316796
Cairns,AU,2172797,-16.92,145.77,75.2,78,20,6.93,1524315600
Sambava,MG,1056899,-14.27,50.17,80.75,100,76,16.44,1524316796
Sola,VU,2134814,-13.88,167.55,80.57,96,24,8.43,1524316797
Waingapu,ID,1622318,-9.65,120.26,78.59,82,0,9.66,1524316797
Barra do Garcas,BR,3470709,-15.89,-52.26,79.76,70,48,6.38,1524316685
San Ramon,BO,3905088,-13.27,-64.62,77.0,100,75,4.59,1524312000
Samarai,PG,2132606,-10.62,150.67,83.27,99,88,9.55,1524316797
Parana,BR,3663516,-7.52,-72.89,71.6,94,75,2.24,1524312000
Benguela,AO,3351663,-12.58,13.4,87.8,74,20,9.17,1524312000
Chicama,PE,3698359,-7.84,-79.15,66.2,88,20,3.36,1524312000
Salvador,BR,3450554,-12.98,-38.48,84.2,66,75,13.87,1524315600
Sao Jose da Coroa Grande,BR,3388456,-8.9,-35.15,79.67,99,36,5.37,1524316798
Honiara,SB,2108502,-9.43,159.96,75.2,100,20,3.29,1524315600
Port Moresby,PG,2088122,-9.47,147.16,82.28,100,48,16.93,1524316799
Ndola,ZM,901344,-12.97,28.64,81.29,47,0,6.26,1524316799
Dzaoudzi,YT,921900,-12.79,45.27,84.2,79,20,9.17,1524312000
Paratinga,BR,3455029,-12.69,-43.18,77.33,83,68,7.94,1524316799
Conde,BR,3465713,-11.81,-37.61,79.22,91,88,11.18,1524316608
San Cristobal,EC,3652567,-1.02,-79.44,58.88,100,0,1.83,1524316800
Chambishi,ZM,920820,-12.63,28.07,82.28,47,0,5.75,1524316800
Huambo,AO,3348313,-12.78,15.73,77.0,36,20,11.41,1524312000
Domoni,KM,921906,-12.26,44.53,84.62,99,44,8.77,1524316861
Lumeje,AO,876123,-11.56,20.78,83.81,46,0,10.63,1524316861
Pangoa,PE,3933104,-12.12,-73.0,64.1,98,88,2.13,1524316861
Namikupa,TZ,877631,-10.83,39.6,85.07,78,0,8.39,1524316861
Huaral,PE,3939285,-11.5,-77.21,63.02,93,24,3.51,1524316862
Guayaramerin,BO,3915350,-10.82,-65.36,75.98,91,24,2.62,1524316862
Ribeira do Pombal,BR,3451383,-10.84,-38.54,72.74,96,92,10.56,1524316862
Nhulunbuy,AU,2064735,-12.18,136.78,77.0,83,0,4.7,1524315600
Alta Floresta,BR,6316343,-9.87,-56.08,75.53,94,92,2.84,1524316862
Mansa,ZM,907770,-11.21,28.88,85.25,35,0,8.66,1524316863
Sechura,PE,3691954,-5.56,-80.82,65.18,87,0,3.85,1524316863
Barra,BR,3470821,-11.09,-43.14,81.11,68,32,10.4,1524316686
Kamina,CD,214614,-8.74,25.0,87.5,51,0,8.88,1524316863
Luwingu,ZM,908913,-10.26,29.92,84.98,36,8,6.93,1524316863
Ambilobe,MG,1082243,-13.19,49.05,79.85,88,32,3.91,1524316864
Bom Jesus,BR,3385228,-5.99,-35.58,80.93,80,56,8.05,1524316864
Merauke,ID,2082539,-8.49,140.4,81.38,89,20,11.86,1524316865
Chimbote,PE,3698304,-9.08,-78.59,61.31,100,48,2.13,1524316865
Morros,BR,3398381,-2.87,-44.04,80.6,83,40,4.7,1524315600
Luanda,AO,2240449,-8.83,13.24,84.8,94,0,3.36,1524316865
Saurimo,AO,145531,-9.66,20.4,87.8,33,20,4.92,1524312000
Madimba,TZ,878141,-10.4,40.33,82.37,100,56,11.34,1524316866
Olinda,BR,3456160,-22.82,-43.41,80.6,78,40,2.24,1524312000
Mtwara,TZ,877747,-10.28,40.18,82.37,100,56,11.34,1524316866
Campoverde,PE,3733380,-8.48,-74.81,75.2,94,75,4.7,1524312000
Miracema do Tocantins,BR,3384937,-9.56,-48.4,84.17,68,8,5.3,1524316867
Soyo,AO,2236967,-6.13,12.37,91.55,56,48,4.81,1524316867
Aripuana,BR,3665202,-9.17,-60.63,77.33,93,76,0.72,1524316867
Bima,ID,1648759,-8.45,118.73,79.85,89,32,3.29,1524316867
Malanje,AO,2239862,-9.54,16.35,80.6,78,75,9.17,1524312000
Ipinda,TZ,159107,-9.48,33.88,76.88,73,8,4.59,1524316868
Conceicao do Araguaia,BR,3401845,-8.26,-49.26,76.43,100,56,4.41,1524316868
Atambua,ID,1651103,-9.11,124.89,82.55,94,0,8.43,1524316868
Matai,TZ,154638,-8.3,31.52,72.47,78,32,4.52,1524316868
Gizo,SB,2108857,-8.1,156.84,83.45,100,24,16.33,1524316868
Mbeya,TZ,154380,-8.91,33.47,72.74,71,20,4.74,1524316869
Sao Felix do Xingu,BR,3388847,-6.64,-51.99,75.98,94,80,2.62,1524316869
Mayumba,GA,2399001,-3.44,10.65,84.44,91,24,4.81,1524316869
Ibimirim,BR,3398401,-8.54,-37.69,78.41,68,32,6.31,1524316869
Jacareacanga,BR,3397763,-6.22,-57.76,72.11,99,76,1.79,1524316870
Santa Luzia,BR,3450144,-19.77,-43.85,68.0,77,0,8.05,1524312000
Mitsamiouli,KM,921786,-11.38,43.28,89.6,55,40,11.41,1524315600
Singaparna,ID,1626936,-7.35,108.11,68.69,98,76,2.01,1524316931
Pitimbu,BR,3391889,-7.47,-34.81,77.0,88,90,9.17,1524312000
Porto Walter,BR,3662761,-8.27,-72.74,71.66,100,100,1.01,1524316931
Victoria,SC,241131,-4.62,55.45,86.0,79,75,12.75,1524312000
Tual,ID,1623197,-5.67,132.75,77.42,100,92,8.55,1524316932
Gamba,GA,2400547,-2.72,10.02,85.16,89,24,7.65,1524316932
Sumbawanga,TZ,149703,-7.95,31.62,75.26,96,12,3.62,1524316932
Morehead,PG,2090495,-8.71,141.64,80.57,80,56,11.34,1524316932
Araripina,BR,3407243,-7.58,-40.5,78.41,67,8,10.67,1524316932
Tanete,ID,1629965,-3.94,119.78,75.98,96,64,3.29,1524316932
Talara,PE,3691582,-4.58,-81.27,65.99,85,0,2.39,1524316933
Kimbe,PG,2093967,-5.56,150.15,78.41,100,92,3.85,1524316933
Canutama,BR,3664716,-6.53,-64.38,72.65,99,92,1.34,1524316933
Sao Geraldo do Araguaia,BR,3388760,-6.4,-48.55,79.94,77,68,4.52,1524316933
Elesbao Veloso,BR,3400920,-6.2,-42.14,81.65,77,8,7.05,1524316934
Lamas,PE,3695757,-6.42,-76.52,71.6,100,75,1.9,1524312000
Matadi,CD,2313002,-5.83,13.46,90.11,63,20,3.06,1524316934
